CargoOK	IdCargo_IdTipo_IdTipo2
Descuento paquete SMS 50% x 12 meses	Fijos-Varios-Nacional SMS
Descuento Paquete SMS 50% x 24 meses	Fijos-Varios-Nacional SMS
Descuento SMS	Fijos-Varios-Nacional SMS
Descuento SMS 50% x 24 meses	Fijos-Varios-Nacional SMS
Mensajes a todas las operadoras locales	Fijos-Varios-Nacional SMS
Mensajes de texto incluidos	Fijos-Varios-Nacional SMS
Mensajes de texto todo destino	Fijos-Varios-Nacional SMS
Message Allowance	Fijos-Varios-Nacional SMS
Messaging Unlimited	Fijos-Varios-Nacional SMS
NC Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
NC SMS ilimitados	Fijos-Varios-Nacional SMS
Pack 100 SMS Libres	Fijos-Varios-Nacional SMS
Pack 10000 SMS a todo destino	Fijos-Varios-Nacional SMS
Pack 10000 SMS a todo destino - Proporcional	Fijos-Varios-Nacional SMS
Pack 200 SMS	Fijos-Varios-Nacional SMS
Pack 250 SMS Libres	Fijos-Varios-Nacional SMS
Pack 3000 SMS a todo destino	Fijos-Varios-Nacional SMS
Pack Alertas 1500 SMS Libres	Fijos-Varios-Nacional SMS
Pack SMS Corporativo Cuenta Libre	Fijos-Varios-Nacional SMS
Pack SMS ilimitado Abono Libre	Fijos-Varios-Nacional SMS
Pack SMS Libres	Fijos-Varios-Nacional SMS
Pacote 1.000 SMS - Individual	Fijos-Varios-Nacional SMS
PACOTE 100 SMS	Fijos-Varios-Nacional SMS
Pacote 2.000 SMS - Individual	Fijos-Varios-Nacional SMS
Pacote Individual de SMS	Fijos-Varios-Nacional SMS
Pacote Individual de SMS - Franquia	Fijos-Varios-Nacional SMS
Paquete 1000 SMS	Fijos-Varios-Nacional SMS
Paquete 1000 SMS INCL	Fijos-Varios-Nacional SMS
Paquete 1500 SMS INCL	Fijos-Varios-Nacional SMS
Paquete 200 SMS	Fijos-Varios-Nacional SMS
Paquete 500 SMS INCL	Fijos-Varios-Nacional SMS
"Paquete de 1,500 Mensajes	"	Fijos-Varios-Nacional SMS
"Paquete de 15,000 Mensajes	"	Fijos-Varios-Nacional SMS
Paquete de 40 Mensajes	Fijos-Varios-Nacional SMS
Paquete de 800 Mensajes	Fijos-Varios-Nacional SMS
Paquete de Mensajes	Fijos-Varios-Nacional SMS
Paquete de SMS	Fijos-Varios-Nacional SMS
Paquete Mensajes a todo destino	Fijos-Varios-Nacional SMS
Paquete Mensual 50 SMS Claro	Fijos-Varios-Nacional SMS
Paquete Mensual 50 SMS Comcel 987	Fijos-Varios-Nacional SMS
Paquete SMS	Fijos-Varios-Nacional SMS
Paquete SMS Corporativo Plus	Fijos-Varios-Nacional SMS
Paquete SMS Ilimitado INCL	Fijos-Varios-Nacional SMS
Paquete SMS ilimitados	Fijos-Varios-Nacional SMS
PC00R 10000 SMS	Fijos-Varios-Nacional SMS
PC00R Bonificación SMS	Fijos-Varios-Nacional SMS
PC02R 10000 SMS	Fijos-Varios-Nacional SMS
PC02R Bonificación SMS	Fijos-Varios-Nacional SMS
PC02R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC02R SMS Ilimitado	Fijos-Varios-Nacional SMS
PC03R 10000 SMS	Fijos-Varios-Nacional SMS
PC03R Bonificación SMS	Fijos-Varios-Nacional SMS
PC03R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC04C 10000 SMS	Fijos-Varios-Nacional SMS
PC04C Bonificación SMS	Fijos-Varios-Nacional SMS
PC04R 10000 SMS	Fijos-Varios-Nacional SMS
PC04R Bonificación SMS	Fijos-Varios-Nacional SMS
PC04R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC05C 10000 SMS	Fijos-Varios-Nacional SMS
PC05C Bonificación SMS	Fijos-Varios-Nacional SMS
PC05R 10000 SMS	Fijos-Varios-Nacional SMS
PC05R Bonificación	Fijos-Varios-Nacional SMS
PC05R Bonificación SMS	Fijos-Varios-Nacional SMS
PC06C Bonificación SMS	fijos-Varios-Nacional SMS
PC06C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC06R 10000 SMS	Fijos-Varios-Nacional SMS
PC06R Bonificación SMS	Fijos-Varios-Nacional SMS
PC10R 10000 SMS	Fijos-Varios-Nacional SMS
PC10R Bonificación SMS	Fijos-Varios-Nacional SMS
PC10R SMS incluido	Fijos-Varios-Nacional SMS
PC11R 10000 SMS	Fijos-Varios-Nacional SMS
PC12R 10000 SMS	Fijos-Varios-Nacional SMS
PC12R Bonificación SMS	Fijos-Varios-Nacional SMS
PC12R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC13R Bonificación SMS	Fijos-Varios-Nacional SMS
PC14C 10000 SMS	Fijos-Varios-Nacional SMS
PC14C Bonificación SMS	Fijos-Varios-Nacional SMS
PC14C SMS incluido	Fijos-Varios-Nacional SMS
PC14R 10000 SMS	Fijos-Varios-Nacional SMS
PC14R Bonificación SMS	Fijos-Varios-Nacional SMS
PC14R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC15C 10000 SMS	Fijos-Varios-Nacional SMS
PC15C Bonificación SMS	Fijos-Varios-Nacional SMS
PC15R 10000 SMS	Fijos-Varios-Nacional SMS
PC15R Bonificación SMS	Fijos-Varios-Nacional SMS
PC16C 10000 SMS	Fijos-Varios-Nacional SMS
PC16C Bonificación Plan	Fijos-Varios-Nacional SMS
PC16C Bonificación SMS	Fijos-Varios-Nacional SMS
PC20R 10000 SMS	Fijos-Varios-Nacional SMS
PC20R Bonificación SMS	Fijos-Varios-Nacional SMS
PC20R Bonificación SMS 60% x 12 meses	Fijos-Varios-Nacional SMS
PC21R 10000 SMS	Fijos-Varios-Nacional SMS
PC21R Bonificación SMS	Fijos-Varios-Nacional SMS
PC22R 10000 SMS	Fijos-Varios-Nacional SMS
PC22R Bonificación SMS	Fijos-Varios-Nacional SMS
PC22R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC23R 10000 SMS	Fijos-Varios-Nacional SMS
PC23R Bonificación SMS	Fijos-Varios-Nacional SMS
PC23R SMS Ilimitado	Fijos-Varios-Nacional SMS
PC24C 10000 SMS	Fijos-Varios-Nacional SMS
PC24C Bonificación SMS	Fijos-Varios-Nacional SMS
PC24C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC24R 10000 SMS	Fijos-Varios-Nacional SMS
PC24R Bonificación SMS	Fijos-Varios-Nacional SMS
PC25C 10000 SMS	Fijos-Varios-Nacional SMS
PC25C Bonificación SMS	Fijos-Varios-Nacional SMS
PC25C Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC25R 10000 SMS	Fijos-Varios-Nacional SMS
PC25R Bonificación SM	Fijos-Varios-Nacional SMS
PC25R Bonificación SMS	Fijos-Varios-Nacional SMS
PC26C 10000 SMS	Fijos-Varios-Nacional SMS
PC26C Bonificación SMS	Fijos-Varios-Nacional SMS
PC26R 10000 SMS	Fijos-Varios-Nacional SMS
PC26R Bonificación SMS	Fijos-Varios-Nacional SMS
PC30R  Bonificación SMS	fijos-Varios-Nacional SMS
PC30R 10000 SMS	Fijos-Varios-Nacional SMS
PC31R 10000 SMS	Fijos-Varios-Nacional SMS
PC31R Bonificación SMS	Fijos-Varios-Nacional SMS
PC32R 10000 SMS	Fijos-Varios-Nacional SMS
PC32R Bonificación SMS	Fijos-Varios-Nacional SMS
PC32R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC33R 10000 SMS	Fijos-Varios-Nacional SMS
PC33R Bonificación SMS	Fijos-Varios-Nacional SMS
PC34C 10000 SMS	Fijos-Varios-Nacional SMS
PC34C Bonificación SMS	Fijos-Varios-Nacional SMS
PC34C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC34R 10000 SMS	Fijos-Varios-Nacional SMS
PC34R Bonificación SMS	Fijos-Varios-Nacional SMS
PC35C 10000 SMS	Fijos-Varios-Nacional SMS
PC35C Bonificación SMS	Fijos-Varios-Nacional SMS
PC35R 10000 SMS	Fijos-Varios-Nacional SMS
PC35R Bonificación SMS	Fijos-Varios-Nacional SMS
PC36C 10000 SMS	Fijos-Varios-Nacional SMS
PC36C Bonificación SMS	Fijos-Varios-Nacional SMS
PC36C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC36R 10000 SMS	Fijos-Varios-Nacional SMS
PC36R Bonificación SMS	Fijos-Varios-Nacional SMS
PC40R Bonificación SMS	Fijos-Varios-Nacional SMS
PC40R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC42R Bonificación SMS	Fijos-Varios-Nacional SMS
PC43R 10000 SMS	Fijos-Varios-Nacional SMS
PC43R Bonificación SMS	Fijos-Varios-Nacional SMS
PC44C 10000 SMS	Fijos-Varios-Nacional SMS
PC44C Bonificación SMS	Fijos-Varios-Nacional SMS
PC44C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC44R 10000 SMS	Fijos-Varios-Nacional SMS
PC44R Bonificación SMS	Fijos-Varios-Nacional SMS
PC44R Bonificación SMS 60% x 12	Fijos-Varios-Nacional SMS
PC44R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC45C 10000 SMS	Fijos-Varios-Nacional SMS
PC45C Bonificación SMS	fijos-Varios-Nacional SMS
PC45C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC45R 10000 SMS	Fijos-Varios-Nacional SMS
PC45R Bonificación SMS	Fijos-Varios-Nacional SMS
PC46C 10000 SMS	Fijos-Varios-Nacional SMS
PC46C Bonificación SMS	Fijos-Varios-Nacional SMS
PC47C 10000 SMS	Fijos-Varios-Nacional SMS
PC47C Bonificación SMS	Fijos-Varios-Nacional SMS
PC50R 10000 SMS	Fijos-Varios-Nacional SMS
PC50R Bonificación SMS	Fijos-Varios-Nacional SMS
PC51R 10000 SMS	Fijos-Varios-Nacional SMS
PC51R Bonificación SMS	Fijos-Varios-Nacional SMS
PC51R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC52R Bonificación SMS	Fijos-Varios-Nacional SMS
PC53R 10000 SMS	Fijos-Varios-Nacional SMS
PC53R Bonificación SMS	Fijos-Varios-Nacional SMS
PC54C 10000 SMS	Fijos-Varios-Nacional SMS
PC54C Bonificación SMS	Fijos-Varios-Nacional SMS
PC54C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC54R 10000 SMS	Fijos-Varios-Nacional SMS
PC54R Bonificación SMS	Fijos-Varios-Nacional SMS
PC55C 10000 SMS	Fijos-Varios-Nacional SMS
PC55C Bonificación SMS	Fijos-Varios-Nacional SMS
PC55C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC55R 10000 SMS	Fijos-Varios-Nacional SMS
PC55R Bonificación SMS	Fijos-Varios-Nacional SMS
PC55R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC56C 10000 SMS	Fijos-Varios-Nacional SMS
PC56C Bonificación SMS	Fijos-Varios-Nacional SMS
PC56R 10000 SMS	Fijos-Varios-Nacional SMS
PC56R Bonificación SMS	Fijos-Varios-Nacional SMS
PC57C 10000 SMS	Fijos-Varios-Nacional SMS
PC57C Bonificación SMS	Fijos-Varios-Nacional SMS
PC60R 10000 SMS	Fijos-Varios-Nacional SMS
PC60R Bonificación SMS	Fijos-Varios-Nacional SMS
PC61R 10000 SMS	Fijos-Varios-Nacional SMS
PC61R Bonificación SMS	Fijos-Varios-Nacional SMS
PC62R 10000 SMS	Fijos-Varios-Nacional SMS
PC62R Bonificación SMS	Fijos-Varios-Nacional SMS
PC63R 10000 SMS	Fijos-Varios-Nacional SMS
PC63R Bonificación SMS	Fijos-Varios-Nacional SMS
PC64C Bonificación SMS	Fijos-Varios-Nacional SMS
PC64C Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC64C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC64R 10000 SMS	Fijos-Varios-Nacional SMS
PC64R Bonificación SMS	Fijos-Varios-Nacional SMS
PC64R Bonificación SMS 60% x 12 meses	Fijos-Varios-Nacional SMS
PC64R Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC64R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC65C 10000 SMS	Fijos-Varios-Nacional SMS
PC65C Bonificación SMS	fijos-Varios-Nacional SMS
PC65C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC65R 10000 SMS	Fijos-Varios-Nacional SMS
PC65R Bonificación SMS	Fijos-Varios-Nacional SMS
PC66C Bonificación SMS	Fijos-Varios-Nacional SMS
PC66C Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC66R 10000 SMS	Fijos-Varios-Nacional SMS
PC66R Bonificación SMS	Fijos-Varios-Nacional SMS
PC67C Bonificación SMS	Fijos-Varios-Nacional SMS
PC70R 10000 SMS	Fijos-Varios-Nacional SMS
PC71R Bonificación SMS	Fijos-Varios-Nacional SMS
PC72R 10000 SMS	Fijos-Varios-Nacional SMS
PC72R Bonificación SMS	Fijos-Varios-Nacional SMS
PC72R Bonificación SMS 50% x 12 meses	Fijos-Varios-Nacional SMS
PC72R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC73R 10000 SMS	Fijos-Varios-Nacional SMS
PC73R Bonificación SMS	Fijos-Varios-Nacional SMS
PC73R Bonificación SMS 80%	Fijos-Varios-Nacional SMS
PC74C 10000 SMS	Fijos-Varios-Nacional SMS
PC74C Bonificación SMS	Fijos-Varios-Nacional SMS
PC74C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC74R 10000 SMS	Fijos-Varios-Nacional SMS
PC74R Bonificación SMS	Fijos-Varios-Nacional SMS
PC74R Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC74R Bonificación SMS 80% x 12 meses	Fijos-Varios-Nacional SMS
PC74R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC75C 10000 SMS	Fijos-Varios-Nacional SMS
PC75C Bonificación SMS	Fijos-Varios-Nacional SMS
PC75C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC75R 10000 SMS	Fijos-Varios-Nacional SMS
PC75R Bonificación SMS	fijos-Varios-Nacional SMS
PC75R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC76C 10000 SMS	Fijos-Varios-Nacional SMS
PC76C Bonificación SMS	Fijos-Varios-Nacional SMS
PC76C Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC76R 10000 SMS	Fijos-Varios-Nacional SMS
PC76R Bonificación SMS	Fijos-Varios-Nacional SMS
PC77C 10000 SMS	Fijos-Varios-Nacional SMS
PC77C Bonificación SMS	Fijos-Varios-Nacional SMS
PC77C Bonificación SMS 50%	Fijos-Varios-Nacional SMS
PC77C Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC80R 10000 SMS	Fijos-Varios-Nacional SMS
PC80R Bonificación SMS	Fijos-Varios-Nacional SMS
PC82R 10000 SMS	Fijos-Varios-Nacional SMS
PC82R Bonificación SMS	Fijos-Varios-Nacional SMS
PC82R Bonificación SMS 50% x 12 meses	Fijos-Varios-Nacional SMS
PC83C 10000 SMS	Fijos-Varios-Nacional SMS
PC83R 10000 SMS	Fijos-Varios-Nacional SMS
PC83R Bonificación SMS	Fijos-Varios-Nacional SMS
PC84C Bonificación SMS	Fijos-Varios-Nacional SMS
PC84R 10000 SMS	Fijos-Varios-Nacional SMS
PC84R Bonificación SMS	Fijos-Varios-Nacional SMS
PC85C 10000 SMS	Fijos-Varios-Nacional SMS
PC85C Bonificación SMS	Fijos-Varios-Nacional SMS
PC85C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC86R 10000 SMS	Fijos-Varios-Nacional SMS
PC86R Bonificación SMS	Fijos-Varios-Nacional SMS
PC90R 10000 SMS	Fijos-Varios-Nacional SMS
PC90R Bonificación SMS	Fijos-Varios-Nacional SMS
PC90R Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC92R 10000 SMS	Fijos-Varios-Nacional SMS
PC92R Bonificación SMS	Fijos-Varios-Nacional SMS
PC92R Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC92R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC93R 10000 SMS	Fijos-Varios-Nacional SMS
PC93R Bonificación SMS	Fijos-Varios-Nacional SMS
PC94C 10000 SMS	Fijos-Varios-Nacional SMS
PC94C Bonificación SMS	Fijos-Varios-Nacional SMS
PC94C Bonificación SMS 50% x 12 Meses	Fijos-Varios-Nacional SMS
PC94C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC94R 10000 SMS	Fijos-Varios-Nacional SMS
PC94R Bonificación SMS	Fijos-Varios-Nacional SMS
PC94R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC95C 10000 SMS	Fijos-Varios-Nacional SMS
PC95C Bonificación SMS	Fijos-Varios-Nacional SMS
PC95C Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC95C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC95R 10000 SMS	Fijos-Varios-Nacional SMS
PC95R Bonificación SMS	Fijos-Varios-Nacional SMS
PC95R Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PC96C 10000 SMS	Fijos-Varios-Nacional SMS
PC96C Bonificación SMS	Fijos-Varios-Nacional SMS
PC96R 10000 SMS	Fijos-Varios-Nacional SMS
PC96R Bonificación SMS	Fijos-Varios-Nacional SMS
PC96R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PC97C 10000 SMS	Fijos-Varios-Nacional SMS
PC97C Bonificación SMS	Fijos-Varios-Nacional SMS
PC97C Bonificación SMS 70% x 12 meses	Fijos-Varios-Nacional SMS
PE01C 10000 SMS	Fijos-Varios-Nacional SMS
PE01C Bonificación SMS	Fijos-Varios-Nacional SMS
PE01C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE01R 10000 SMS	Fijos-Varios-Nacional SMS
PE02C 10000 SMS	Fijos-Varios-Nacional SMS
PE03C 10000 SMS	Fijos-Varios-Nacional SMS
PE03C Bonificación SMS	Fijos-Varios-Nacional SMS
PE03C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE03R 10000 SMS	Fijos-Varios-Nacional SMS
PE03R Bonificación SMS	Fijos-Varios-Nacional SMS
PE03R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE04C 10000 SMS	Fijos-Varios-Nacional SMS
PE04C Bonificación SMS	Fijos-Varios-Nacional SMS
PE04C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE04R Bonificación SMS	Fijos-Varios-Nacional SMS
PE04R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE05C 10000 SMS	Fijos-Varios-Nacional SMS
PE05C Bonificación SMS	Fijos-Varios-Nacional SMS
PE05C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE06C 10000 SMS	Fijos-Varios-Nacional SMS
PE06C Bonificación SMS	Fijos-Varios-Nacional SMS
PE06C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE06R 10000 SMS	Fijos-Varios-Nacional SMS
PE07C 10000 SMS	Fijos-Varios-Nacional SMS
PE07C Bonificación SMS	Fijos-Varios-Nacional SMS
PE07R 10000 SMS	Fijos-Varios-Nacional SMS
PE10C 10000 SMS	Fijos-Varios-Nacional SMS
PE10C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE22C 10000 SMS	Fijos-Varios-Nacional SMS
PE22C Bonificación SMS	Fijos-Varios-Nacional SMS
PE22C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE27C 10000 SMS	Fijos-Varios-Nacional SMS
PE27C Bonificación SMS	Fijos-Varios-Nacional SMS
PE27C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE35C 10000 SMS	Fijos-Varios-Nacional SMS
PE35C Bonificación SMS	Fijos-Varios-Nacional SMS
PE35C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE37C 10000 SMS	Fijos-Varios-Nacional SMS
PE37C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE42C 10000 SMS	Fijos-Varios-Nacional SMS
PE45C 10000 SMS	Fijos-Varios-Nacional SMS
PE46C 10000 SMS	Fijos-Varios-Nacional SMS
PE46C Bonificación SMS	Fijos-Varios-Nacional SMS
PE46C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE47C 10000 SMS	Fijos-Varios-Nacional SMS
PE47C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE48C 10000 SMS	Fijos-Varios-Nacional SMS
PE48C Bonificación SMS	Fijos-Varios-Nacional SMS
PE48C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE49C 10000 SMS	Fijos-Varios-Nacional SMS
PE50C 10000 SMS	Fijos-Varios-Nacional SMS
PE51C 10000 SMS	Fijos-Varios-Nacional SMS
PE51C Bonificación SMS	Fijos-Varios-Nacional SMS
PE52C 10000 SMS	Fijos-Varios-Nacional SMS
PE52R 10000 SMS	Fijos-Varios-Nacional SMS
PE53C 10000 SMS	Fijos-Varios-Nacional SMS
PE53C Bonificación SMS	Fijos-Varios-Nacional SMS
PE53R 10000 SMS	Fijos-Varios-Nacional SMS
PE53R Bonificación SMS	Fijos-Varios-Nacional SMS
PE53R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE54C 10000 SMS	Fijos-Varios-Nacional SMS
PE54C Bonificación SMS	Fijos-Varios-Nacional SMS
PE54R 10000 SMS	Fijos-Varios-Nacional SMS
PE54R Bonificación SMS	Fijos-Varios-Nacional SMS
PE55C 10000 SMS	Fijos-Varios-Nacional SMS
PE55C Bonificación SMS	Fijos-Varios-Nacional SMS
PE55R 10000 SMS	Fijos-Varios-Nacional SMS
PE61R 10000 SMS	Fijos-Varios-Nacional SMS
PE62R 10000 SMS	Fijos-Varios-Nacional SMS
PE62R Bonificación SMS	Fijos-Varios-Nacional SMS
PE70R 10000 SMS	Fijos-Varios-Nacional SMS
PE70R Bonificación SMS	Fijos-Varios-Nacional SMS
PE70R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE71R 10000 SMS	Fijos-Varios-Nacional SMS
PE71R Bonificación SMS	Fijos-Varios-Nacional SMS
PE71R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE72R 10000 SMS	Fijos-Varios-Nacional SMS
PE72R Bonificación SMS	Fijos-Varios-Nacional SMS
PE73C 10000 SMS	Fijos-Varios-Nacional SMS
PE73C Bonificación SMS	Fijos-Varios-Nacional SMS
PE73C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE73R 10000 SMS	Fijos-Varios-Nacional SMS
PE73R Bonificación SMS	Fijos-Varios-Nacional SMS
PE73R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE74C 10000 SMS	Fijos-Varios-Nacional SMS
PE74C Bonificación SMS	Fijos-Varios-Nacional SMS
PE74R 10000 SMS	Fijos-Varios-Nacional SMS
PE74R Bonificación SMS	Fijos-Varios-Nacional SMS
PE75C 10000 SMS	Fijos-Varios-Nacional SMS
PE75C Bonificación SMS	Fijos-Varios-Nacional SMS
PE75R 10000 SMS	Fijos-Varios-Nacional SMS
PE75R Bonificación SMS	Fijos-Varios-Nacional SMS
PE80R 10000 SMS	Fijos-Varios-Nacional SMS
PE81R 10000 SMS	Fijos-Varios-Nacional SMS
PE81R Bonificación SMS	Fijos-Varios-Nacional SMS
PE81R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE82R 10000 SMS	Fijos-Varios-Nacional SMS
PE82R Bonificación SMS	Fijos-Varios-Nacional SMS
PE82R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE83C 10000 SMS	Fijos-Varios-Nacional SMS
PE83C Bonificación SMS	Fijos-Varios-Nacional SMS
PE83C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE83R 10000 SMS	Fijos-Varios-Nacional SMS
PE83R Bonificación SMS	fijos-Varios-Nacional SMS
PE83R Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE84C 10000 SMS	Fijos-Varios-Nacional SMS
PE84C Bonificación SMS	fijos-Varios-Nacional SMS
PE84C Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
PE84R 10000 SMS	Fijos-Varios-Nacional SMS
PE84R Bonificación SMS	Fijos-Varios-Nacional SMS
PE85C 10000 SMS	Fijos-Varios-Nacional SMS
PE85C Bonificación SMS	Fijos-Varios-Nacional SMS
PE85R 10000 SMS	Fijos-Varios-Nacional SMS
PE85R Bonificación SMS	Fijos-Varios-Nacional SMS
PE90R 10000 SMS	Fijos-Varios-Nacional SMS
PE90R Bonificación SMS	Fijos-Varios-Nacional SMS
PE91R 10000 SMS	Fijos-Varios-Nacional SMS
PE91R Bonificación SMS	Fijos-Varios-Nacional SMS
PE92R 10000 SMS	Fijos-Varios-Nacional SMS
PE92R Bonificación SMS	Fijos-Varios-Nacional SMS
PE93C 10000 SMS	Fijos-Varios-Nacional SMS
PE93C Bonificación SMS	Fijos-Varios-Nacional SMS
PE93R 10000 SMS	Fijos-Varios-Nacional SMS
PE93R Bonificación SMS	Fijos-Varios-Nacional SMS
PE94C 10000 SMS	Fijos-Varios-Nacional SMS
PE94C Bonificación SMS	Fijos-Varios-Nacional SMS
PE94R 10000 SMS	Fijos-Varios-Nacional SMS
PE94R Bonificación SMS	Fijos-Varios-Nacional SMS
PE95C 10000 SMS	Fijos-Varios-Nacional SMS
PE95C Bonificación SMS	Fijos-Varios-Nacional SMS
PEO4R 10000 SMS	Fijos-Varios-Nacional SMS
PEO5R 10000 SMS	Fijos-Varios-Nacional SMS
PEO6C 10000 SMS	Fijos-Varios-Nacional SMS
Plan Plataforma SMS	Fijos-Varios-Nacional SMS
Promo SMS Adic.	Fijos-Varios-Nacional SMS
Proporcional 10000 SMS	Fijos-Varios-Nacional SMS
Proporcional 200 SMS	Fijos-Varios-Nacional SMS
Proporcional bonificación SMS	Fijos-Varios-Nacional SMS
Proporcional Mensajes a todo destino	Fijos-Varios-Nacional SMS
Proporcional SMS	Fijos-Varios-Nacional SMS
Proporcional SMS Ilimitados	Fijos-Varios-Nacional SMS
servicio de sms smart movistar	Fijos-Varios-Nacional SMS
Servicio de SMS Smart MOVISTAR KITE PLATFORM	Fijos-Varios-Nacional SMS
Serviço de SMS SMS AVULSO	Fijos-Varios-Nacional SMS
Serviço Tarifa Zero SMS Intra-Grupo	Fijos-Varios-Nacional SMS
SMS - Combos B2B Voz ilimitado + 8 GB	Fijos-Varios-Nacional SMS
SMS - Prom Voz y SMS TD infinitos. 8 GB WA + Mail FB	Fijos-Varios-Nacional SMS
SMS - Voz y SMS TD infinitos. 5 GB WA + Mail + FB	Fijos-Varios-Nacional SMS
SMS - Voz y SMS TD infinitos. 6 GB WA + Mail + FB P2	Fijos-Varios-Nacional SMS
SMS - Voz y SMS TD infinitos. 8 GB WA + Mail + FB	Fijos-Varios-Nacional SMS
SMS BULK 23722 Entrante	Fijos-Varios-Nacional SMS
SMS BULK 23722 Saliente	Fijos-Varios-Nacional SMS
SMS COMPARTILHADO PJ DEP	Fijos-Varios-Nacional SMS
SMS EMPRESAS	Fijos-Varios-Nacional SMS
SMS ilimitado Empresas	Fijos-Varios-Nacional SMS
SMS Ilimitados	Fijos-Varios-Nacional SMS
SMS-Capacidad:45000	Fijos-Varios-Nacional SMS
TEXT unlimited	Fijos-Varios-Nacional SMS
Unlimited Domestic Messaging	Fijos-Varios-Nacional SMS
UNLIMITED M2M TEXT	Fijos-Varios-Nacional SMS
Wireless Data Messages Backup & Sync	Fijos-Varios-Nacional SMS
Wireless Data Messaging Unlimited	Fijos-Varios-Nacional SMS
